,0.1,0.2,0.3,0.4,0.5,0.6,0.7
10,0.9619952097303704,0.9417100098768574,0.9454789390095811,0.9509003620360127,0.9579257413251377,0.9660200909880456,0.9687779082218764
40,0.9700846230353626,0.9687213471377192,0.9607328747662232,0.9619631316571956,0.9687352605175978,0.9660690917604378,0.956436896565503
70,0.9660712701255132,0.9700814963623656,0.96733801422805,0.9673551753665659,0.9633085187179055,0.9660273769719908,0.9700966903294853
100,0.9659785362061856,0.9646366634526323,0.9714345402760779,0.9701353129445587,0.9714681504734503,0.9660517784179676,0.9646030246452698
130,0.965963475825877,0.9673956768854728,0.9661216418850896,0.9700813016100995,0.9700577025895745,0.9660418785584167,0.9674302930022666
160,0.9632802199839673,0.9592751813974846,0.9700669725644205,0.9727801323909393,0.9714191755805814,0.96195830000896,0.9687066780621807
190,0.965981670818024,0.9619904503500378,0.9659784266840549,0.9549900623889607,0.9646253034719079,0.9686872463409194,0.9687853155812722
